"camp.name","state","lat","long","date","ghff.count","bff.count","lrff.count","ff.presence","sff.count","ff.count","ghff.presence","bff.presence","lrff.presence","sff.presence","season","year_season","year","fire_rel","tot.hab","wint.hab","rel_fire","tot.hab.burn","prop.tot.burn","wint.hab.burn","prop.wint.burn","dist.fire.m"
"Mooloolaba, Goonawarra Drive","QLD",-26.682433,153.107033,2013-09-26,0,200,1500,1,0,1700,0,1,1,0,"spring","2013_spring",2013,1,225632.774591889,68462.5824088466,"post",6676.45854105108,0.0287395315761317,3790.13111631742,0.0524565920281652,880
"Mooloolaba, Goonawarra Drive","QLD",-26.682433,153.107033,2013-12-23,0,150,350,1,0,500,0,1,1,0,"summer","2013_summer",2013,1,225632.774591889,68462.5824088466,"post",6676.45854105108,0.0287395315761317,3790.13111631742,0.0524565920281652,880
"Mooloolaba, Goonawarra Drive","QLD",-26.682433,153.107033,2014-01-21,0,2000,0,1,0,2000,0,1,0,0,"summer","2014_summer",2014,1,225632.774591889,68462.5824088466,"post",6676.45854105108,0.0287395315761317,3790.13111631742,0.0524565920281652,880
"Mount Ommaney - Westlake Drive","QLD",-27.5444,152.9255,2013-03-15,100,1500,0,1,0,1600,1,1,0,0,"autumn","2013_autumn",2013,1,211415.968091816,78331.7222968468,"post",9373.4769989862,0.0424543709285163,2988.3109899422,0.0367475377119364,7094.78681850272
"Mount Ommaney - Westlake Drive","QLD",-27.5444,152.9255,2013-04-19,1000,4000,0,1,0,5000,1,1,0,0,"autumn","2013_autumn",2013,1,211415.968091816,78331.7222968468,"post",9373.4769989862,0.0424543709285163,2988.3109899422,0.0367475377119364,7094.78681850272
"Mount Ommaney - Westlake Drive","QLD",-27.5444,152.9255,2013-05-17,480,4320,0,1,0,4800,1,1,0,0,"autumn","2013_autumn",2013,1,211415.968091816,78331.7222968468,"post",9373.4769989862,0.0424543709285163,2988.3109899422,0.0367475377119364,7094.78681850272
"Mount Ommaney - Westlake Drive","QLD",-27.5444,152.9255,2013-06-21,500,3000,0,1,0,3500,1,1,0,0,"winter","2013_winter",2013,1,211415.968091816,78331.7222968468,"post",9373.4769989862,0.0424543709285163,2988.3109899422,0.0367475377119364,7094.78681850272
"Mount Ommaney - Westlake Drive","QLD",-27.5444,152.9255,2013-07-19,250,1200,0,1,0,1450,1,1,0,0,"winter","2013_winter",2013,1,211415.968091816,78331.7222968468,"post",9373.4769989862,0.0424543709285163,2988.3109899422,0.0367475377119364,7094.78681850272
"Mount Ommaney - Westlake Drive","QLD",-27.5444,152.9255,2013-08-16,500,1200,0,1,0,1700,1,1,0,0,"winter","2013_winter",2013,1,211415.968091816,78331.7222968468,"post",9373.4769989862,0.0424543709285163,2988.3109899422,0.0367475377119364,7094.78681850272
"Mount Ommaney - Westlake Drive","QLD",-27.5444,152.9255,2013-09-20,400,1200,0,1,0,1600,1,1,0,0,"spring","2013_spring",2013,1,211415.968091816,78331.7222968468,"post",9373.4769989862,0.0424543709285163,2988.3109899422,0.0367475377119364,7094.78681850272
"Mount Ommaney - Westlake Drive","QLD",-27.5444,152.9255,2013-10-18,500,1300,0,1,0,1800,1,1,0,0,"spring","2013_spring",2013,1,211415.968091816,78331.7222968468,"post",9373.4769989862,0.0424543709285163,2988.3109899422,0.0367475377119364,7094.78681850272
"Mount Ommaney - Westlake Drive","QLD",-27.5444,152.9255,2013-11-15,500,2000,0,1,0,2500,1,1,0,0,"spring","2013_spring",2013,1,211415.968091816,78331.7222968468,"post",9373.4769989862,0.0424543709285163,2988.3109899422,0.0367475377119364,7094.78681850272
"Mount Ommaney - Westlake Drive","QLD",-27.5444,152.9255,2013-12-18,100,3000,0,1,0,3100,1,1,0,0,"summer","2013_summer",2013,1,211415.968091816,78331.7222968468,"post",9373.4769989862,0.0424543709285163,2988.3109899422,0.0367475377119364,7094.78681850272
"Mount Ommaney - Westlake Drive","QLD",-27.5444,152.9255,2014-01-17,80,2000,0,1,0,2080,1,1,0,0,"summer","2014_summer",2014,1,211415.968091816,78331.7222968468,"post",9373.4769989862,0.0424543709285163,2988.3109899422,0.0367475377119364,7094.78681850272
"Mount Ommaney - Westlake Drive","QLD",-27.5444,152.9255,2014-02-21,50,1800,0,1,0,1850,1,1,0,0,"summer","2014_summer",2014,1,211415.968091816,78331.7222968468,"post",9373.4769989862,0.0424543709285163,2988.3109899422,0.0367475377119364,7094.78681850272
"Mount Warren Park - Yvonne Cr.","QLD",-27.736966,153.198338,2013-03-14,800,300,0,1,0,1100,1,1,0,0,"autumn","2013_autumn",2013,1,202530.616184029,57456.1925145165,"post",10544.9690412756,0.0494893351114134,2888.77032554664,0.047870943813537,2951.60973029972
"Mount Warren Park - Yvonne Cr.","QLD",-27.736966,153.198338,2013-05-16,500,1000,0,1,0,1500,1,1,0,0,"autumn","2013_autumn",2013,1,202530.616184029,57456.1925145165,"post",10544.9690412756,0.0494893351114134,2888.77032554664,0.047870943813537,2951.60973029972
"Mount Warren Park - Yvonne Cr.","QLD",-27.736966,153.198338,2013-06-21,600,1400,0,1,0,2000,1,1,0,0,"winter","2013_winter",2013,1,202530.616184029,57456.1925145165,"post",10544.9690412756,0.0494893351114134,2888.77032554664,0.047870943813537,2951.60973029972
"Mount Warren Park - Yvonne Cr.","QLD",-27.736966,153.198338,2013-07-19,300,150,0,1,0,450,1,1,0,0,"winter","2013_winter",2013,1,202530.616184029,57456.1925145165,"post",10544.9690412756,0.0494893351114134,2888.77032554664,0.047870943813537,2951.60973029972
"Mount Warren Park - Yvonne Cr.","QLD",-27.736966,153.198338,2013-08-15,360,90,0,1,0,450,1,1,0,0,"winter","2013_winter",2013,1,202530.616184029,57456.1925145165,"post",10544.9690412756,0.0494893351114134,2888.77032554664,0.047870943813537,2951.60973029972
"Mount Warren Park - Yvonne Cr.","QLD",-27.736966,153.198338,2013-10-18,2660,1140,0,1,0,3800,1,1,0,0,"spring","2013_spring",2013,1,202530.616184029,57456.1925145165,"post",10544.9690412756,0.0494893351114134,2888.77032554664,0.047870943813537,2951.60973029972
"Mount Warren Park - Yvonne Cr.","QLD",-27.736966,153.198338,2013-11-15,1000,300,1400,1,0,2700,1,1,1,0,"spring","2013_spring",2013,1,202530.616184029,57456.1925145165,"post",10544.9690412756,0.0494893351114134,2888.77032554664,0.047870943813537,2951.60973029972
"Mount Warren Park - Yvonne Cr.","QLD",-27.736966,153.198338,2013-12-19,500,1000,3000,1,0,4500,1,1,1,0,"summer","2013_summer",2013,1,202530.616184029,57456.1925145165,"post",10544.9690412756,0.0494893351114134,2888.77032554664,0.047870943813537,2951.60973029972
"Mount Warren Park - Yvonne Cr.","QLD",-27.736966,153.198338,2014-01-17,400,50,0,1,0,450,1,1,0,0,"summer","2014_summer",2014,1,202530.616184029,57456.1925145165,"post",10544.9690412756,0.0494893351114134,2888.77032554664,0.047870943813537,2951.60973029972
"Mount Warren Park - Yvonne Cr.","QLD",-27.736966,153.198338,2014-02-21,0,0,0,0,0,0,0,0,0,0,"summer","2014_summer",2014,1,202530.616184029,57456.1925145165,"post",10544.9690412756,0.0494893351114134,2888.77032554664,0.047870943813537,2951.60973029972
"Mount Warren Park - Yvonne Cr.","QLD",-27.736966,153.198338,2013-09-20,2050,75,0,1,0,2125,1,1,0,0,"spring","2013_spring",2013,1,202530.616184029,57456.1925145165,"post",10544.9690412756,0.0494893351114134,2888.77032554664,0.047870943813537,2951.60973029972
"Mudgeeraba, Burke Crescent","QLD",-28.085637,153.345868,2013-05-17,0,0,0,0,0,0,0,0,0,0,"autumn","2013_autumn",2013,1,225733.009688038,45005.347934887,"post",3177.90139238323,0.0138826995069133,659.36344311903,0.0144392337807834,5736.89811657833
"Mudgeeraba, Burke Crescent","QLD",-28.085637,153.345868,2013-06-21,0,0,0,0,0,0,0,0,0,0,"winter","2013_winter",2013,1,225733.009688038,45005.347934887,"post",3177.90139238323,0.0138826995069133,659.36344311903,0.0144392337807834,5736.89811657833
"Mudgeeraba, Burke Crescent","QLD",-28.085637,153.345868,2013-10-18,6000,1000,0,1,0,7000,1,1,0,0,"spring","2013_spring",2013,1,225733.009688038,45005.347934887,"post",3177.90139238323,0.0138826995069133,659.36344311903,0.0144392337807834,5736.89811657833
"Mudgeeraba, Burke Crescent","QLD",-28.085637,153.345868,2013-11-15,3300,2200,0,1,0,5500,1,1,0,0,"spring","2013_spring",2013,1,225733.009688038,45005.347934887,"post",3177.90139238323,0.0138826995069133,659.36344311903,0.0144392337807834,5736.89811657833
"Mudgeeraba, Burke Crescent","QLD",-28.085637,153.345868,2013-12-19,4050,450,0,1,0,4500,1,1,0,0,"summer","2013_summer",2013,1,225733.009688038,45005.347934887,"post",3177.90139238323,0.0138826995069133,659.36344311903,0.0144392337807834,5736.89811657833
"Mudgeeraba, Burke Crescent","QLD",-28.085637,153.345868,2014-01-17,6300,2700,0,1,0,9000,1,1,0,0,"summer","2014_summer",2014,1,225733.009688038,45005.347934887,"post",3177.90139238323,0.0138826995069133,659.36344311903,0.0144392337807834,5736.89811657833
"Mudgeeraba, Burke Crescent","QLD",-28.085637,153.345868,2014-02-21,4900,2100,0,1,0,7000,1,1,0,0,"summer","2014_summer",2014,1,225733.009688038,45005.347934887,"post",3177.90139238323,0.0138826995069133,659.36344311903,0.0144392337807834,5736.89811657833
"Mudgeeraba, Burke Crescent","QLD",-28.085637,153.345868,2013-09-20,400,400,0,1,0,800,1,1,0,0,"spring","2013_spring",2013,1,225733.009688038,45005.347934887,"post",3177.90139238323,0.0138826995069133,659.36344311903,0.0144392337807834,5736.89811657833
"Mudgeeraba, Hardys Road/Appaloosa Crt","QLD",-28.1048,153.363,2013-05-17,0,3,0,1,0,3,0,1,0,0,"autumn","2013_autumn",2013,1,225060.928093602,43850.821069511,"post",2804.0880240422,0.0123059172128225,641.206895301,0.0144117255299785,6406.49670256686
"Mudgeeraba, Hardys Road/Appaloosa Crt","QLD",-28.1048,153.363,2013-06-21,0,0,0,0,0,0,0,0,0,0,"winter","2013_winter",2013,1,225060.928093602,43850.821069511,"post",2804.0880240422,0.0123059172128225,641.206895301,0.0144117255299785,6406.49670256686
"Mudgeeraba, Hardys Road/Appaloosa Crt","QLD",-28.1048,153.363,2013-08-16,0,0,0,0,0,0,0,0,0,0,"winter","2013_winter",2013,1,225060.928093602,43850.821069511,"post",2804.0880240422,0.0123059172128225,641.206895301,0.0144117255299785,6406.49670256686
"Mudgeeraba, Hardys Road/Appaloosa Crt","QLD",-28.1048,153.363,2013-10-18,0,0,0,0,0,0,0,0,0,0,"spring","2013_spring",2013,1,225060.928093602,43850.821069511,"post",2804.0880240422,0.0123059172128225,641.206895301,0.0144117255299785,6406.49670256686
"Mudgeeraba, Hardys Road/Appaloosa Crt","QLD",-28.1048,153.363,2013-11-15,0,10,0,1,0,10,0,1,0,0,"spring","2013_spring",2013,1,225060.928093602,43850.821069511,"post",2804.0880240422,0.0123059172128225,641.206895301,0.0144117255299785,6406.49670256686
"Mudgeeraba, Hardys Road/Appaloosa Crt","QLD",-28.1048,153.363,2014-01-17,0,0,0,0,0,0,0,0,0,0,"summer","2014_summer",2014,1,225060.928093602,43850.821069511,"post",2804.0880240422,0.0123059172128225,641.206895301,0.0144117255299785,6406.49670256686
"Mudgeeraba, Hardys Road/Appaloosa Crt","QLD",-28.1048,153.363,2013-09-20,0,0,0,0,0,0,0,0,0,0,"spring","2013_spring",2013,1,225060.928093602,43850.821069511,"post",2804.0880240422,0.0123059172128225,641.206895301,0.0144117255299785,6406.49670256686
"Mudgeeraba, Hardys Road/Appaloosa Crt","QLD",-28.1048,153.363,2014-02-21,0,0,0,0,0,0,0,0,0,0,"summer","2014_summer",2014,1,225060.928093602,43850.821069511,"post",2804.0880240422,0.0123059172128225,641.206895301,0.0144117255299785,6406.49670256686
"Nambour, Tallangatta St.","QLD",-26.61125,152.973683,2013-05-17,0,0,0,0,0,0,0,0,0,0,"autumn","2013_autumn",2013,1,300011.520069895,103626.465900752,"post",8715.70526787486,0.0282310873566115,5071.154608878,0.0466537775629479,7040
"Nambour, Tallangatta St.","QLD",-26.61125,152.973683,2013-06-20,0,0,0,0,0,0,0,0,0,0,"winter","2013_winter",2013,1,300011.520069895,103626.465900752,"post",8715.70526787486,0.0282310873566115,5071.154608878,0.0466537775629479,7040
"Nambour, Tallangatta St.","QLD",-26.61125,152.973683,2013-07-23,0,0,0,0,0,0,0,0,0,0,"winter","2013_winter",2013,1,300011.520069895,103626.465900752,"post",8715.70526787486,0.0282310873566115,5071.154608878,0.0466537775629479,7040
"Nambour, Tallangatta St.","QLD",-26.61125,152.973683,2013-04-19,0,0,0,0,0,0,0,0,0,0,"autumn","2013_autumn",2013,1,300011.520069895,103626.465900752,"post",8715.70526787486,0.0282310873566115,5071.154608878,0.0466537775629479,7040
"Nambour, Tallangatta St.","QLD",-26.61125,152.973683,2013-10-22,0,0,0,0,0,0,0,0,0,0,"spring","2013_spring",2013,1,300011.520069895,103626.465900752,"post",8715.70526787486,0.0282310873566115,5071.154608878,0.0466537775629479,7040
"Nambour, Tallangatta St.","QLD",-26.61125,152.973683,2013-11-15,0,0,0,0,0,0,0,0,0,0,"spring","2013_spring",2013,1,300011.520069895,103626.465900752,"post",8715.70526787486,0.0282310873566115,5071.154608878,0.0466537775629479,7040
"Nambour, Tallangatta St.","QLD",-26.61125,152.973683,2014-01-20,0,0,0,0,0,0,0,0,0,0,"summer","2014_summer",2014,1,300011.520069895,103626.465900752,"post",8715.70526787486,0.0282310873566115,5071.154608878,0.0466537775629479,7040
"Nambour, Tallangatta St.","QLD",-26.61125,152.973683,2013-09-26,0,0,0,0,0,0,0,0,0,0,"spring","2013_spring",2013,1,300011.520069895,103626.465900752,"post",8715.70526787486,0.0282310873566115,5071.154608878,0.0466537775629479,7040
"Nerang, Bushmead Street","QLD",-27.988525,153.32264,2013-06-21,0,0,0,0,0,0,0,0,0,0,"winter","2013_winter",2013,1,217263.257490216,49887.9117040317,"post",4352.8844144473,0.0196415494694419,984.4212262613,0.0193508174199557,3547.39340925136
"Nerang, Bushmead Street","QLD",-27.988525,153.32264,2013-08-16,0,0,0,0,0,0,0,0,0,0,"winter","2013_winter",2013,1,217263.257490216,49887.9117040317,"post",4352.8844144473,0.0196415494694419,984.4212262613,0.0193508174199557,3547.39340925136
"Nerang, Bushmead Street","QLD",-27.988525,153.32264,2013-10-18,0,0,0,0,0,0,0,0,0,0,"spring","2013_spring",2013,1,217263.257490216,49887.9117040317,"post",4352.8844144473,0.0196415494694419,984.4212262613,0.0193508174199557,3547.39340925136
"Nerang, Bushmead Street","QLD",-27.988525,153.32264,2013-05-17,0,0,0,0,0,0,0,0,0,0,"autumn","2013_autumn",2013,1,217263.257490216,49887.9117040317,"post",4352.8844144473,0.0196415494694419,984.4212262613,0.0193508174199557,3547.39340925136
"Nerang, Bushmead Street","QLD",-27.988525,153.32264,2014-02-21,0,0,0,0,0,0,0,0,0,0,"summer","2014_summer",2014,1,217263.257490216,49887.9117040317,"post",4352.8844144473,0.0196415494694419,984.4212262613,0.0193508174199557,3547.39340925136
"Nerang, Bushmead Street","QLD",-27.988525,153.32264,2013-11-15,0,0,0,0,0,0,0,0,0,0,"spring","2013_spring",2013,1,217263.257490216,49887.9117040317,"post",4352.8844144473,0.0196415494694419,984.4212262613,0.0193508174199557,3547.39340925136
"Nerang, Gilston Road","QLD",-28.002991,153.324217,2013-06-21,0,60,0,1,0,60,0,1,0,0,"winter","2013_winter",2013,1,219790.103129004,48905.3561687697,"post",4087.3615712593,0.0182571371206639,830.2465915733,0.0166932045756828,2640
"Nerang, Gilston Road","QLD",-28.002991,153.324217,2013-08-16,259,111,0,1,0,370,1,1,0,0,"winter","2013_winter",2013,1,219790.103129004,48905.3561687697,"post",4087.3615712593,0.0182571371206639,830.2465915733,0.0166932045756828,2640
"Nerang, Gilston Road","QLD",-28.002991,153.324217,2013-09-20,192,128,0,1,0,320,1,1,0,0,"spring","2013_spring",2013,1,219790.103129004,48905.3561687697,"post",4087.3615712593,0.0182571371206639,830.2465915733,0.0166932045756828,2640
"Nerang, Gilston Road","QLD",-28.002991,153.324217,2013-05-17,75,0,75,1,0,150,1,0,1,0,"autumn","2013_autumn",2013,1,219790.103129004,48905.3561687697,"post",4087.3615712593,0.0182571371206639,830.2465915733,0.0166932045756828,2640
"Nerang, Gilston Road","QLD",-28.002991,153.324217,2013-11-15,840,360,0,1,0,1200,1,1,0,0,"spring","2013_spring",2013,1,219790.103129004,48905.3561687697,"post",4087.3615712593,0.0182571371206639,830.2465915733,0.0166932045756828,2640
"Nerang, Gilston Road","QLD",-28.002991,153.324217,2013-12-19,900,600,0,1,0,1500,1,1,0,0,"summer","2013_summer",2013,1,219790.103129004,48905.3561687697,"post",4087.3615712593,0.0182571371206639,830.2465915733,0.0166932045756828,2640
"Nerang, Gilston Road","QLD",-28.002991,153.324217,2014-01-17,1620,180,0,1,0,1800,1,1,0,0,"summer","2014_summer",2014,1,219790.103129004,48905.3561687697,"post",4087.3615712593,0.0182571371206639,830.2465915733,0.0166932045756828,2640
"Nerang, Gilston Road","QLD",-28.002991,153.324217,2013-10-18,1500,1000,0,1,0,2500,1,1,0,0,"spring","2013_spring",2013,1,219790.103129004,48905.3561687697,"post",4087.3615712593,0.0182571371206639,830.2465915733,0.0166932045756828,2640
"Nerang, Gilston Road","QLD",-28.002991,153.324217,2014-02-21,480,320,0,1,0,800,1,1,0,0,"summer","2014_summer",2014,1,219790.103129004,48905.3561687697,"post",4087.3615712593,0.0182571371206639,830.2465915733,0.0166932045756828,2640
"Nerang, Riverpark Dr.","QLD",-28.003893,153.315711,2013-05-17,0,0,0,0,0,0,0,0,0,0,"autumn","2013_autumn",2013,1,223536.564946556,49455.1319378717,"post",4257.4558399073,0.0186899367472788,879.1862057213,0.0174669338564033,2640
"Nerang, Riverpark Dr.","QLD",-28.003893,153.315711,2013-08-16,0,0,0,0,0,0,0,0,0,0,"winter","2013_winter",2013,1,223536.564946556,49455.1319378717,"post",4257.4558399073,0.0186899367472788,879.1862057213,0.0174669338564033,2640
"North Stradbroke Island, Dunwich (Mitchell Cres.)","QLD",-27.4965,153.4064,2013-03-15,2000,2000,0,1,0,4000,1,1,0,0,"autumn","2013_autumn",2013,1,105402.426760866,34107.5466903888,"post",2821.0206025463,0.0260666303954759,620.9664190843,0.0178805933074893,4978.03173955329
"North Stradbroke Island, Dunwich (Mitchell Cres.)","QLD",-27.4965,153.4064,2013-05-17,12350,650,0,1,0,13000,1,1,0,0,"autumn","2013_autumn",2013,1,105402.426760866,34107.5466903888,"post",2821.0206025463,0.0260666303954759,620.9664190843,0.0178805933074893,4978.03173955329
"North Stradbroke Island, Dunwich (Mitchell Cres.)","QLD",-27.4965,153.4064,2013-06-21,2500,500,0,1,0,3000,1,1,0,0,"winter","2013_winter",2013,1,105402.426760866,34107.5466903888,"post",2821.0206025463,0.0260666303954759,620.9664190843,0.0178805933074893,4978.03173955329
"North Stradbroke Island, Dunwich (Mitchell Cres.)","QLD",-27.4965,153.4064,2013-07-20,0,0,0,0,0,0,0,0,0,0,"winter","2013_winter",2013,1,105402.426760866,34107.5466903888,"post",2821.0206025463,0.0260666303954759,620.9664190843,0.0178805933074893,4978.03173955329
"North Stradbroke Island, Dunwich (Mitchell Cres.)","QLD",-27.4965,153.4064,2013-08-16,680,170,0,1,0,850,1,1,0,0,"winter","2013_winter",2013,1,105402.426760866,34107.5466903888,"post",2821.0206025463,0.0260666303954759,620.9664190843,0.0178805933074893,4978.03173955329
"North Stradbroke Island, Dunwich (Mitchell Cres.)","QLD",-27.4965,153.4064,2013-09-20,2464,616,0,1,0,3080,1,1,0,0,"spring","2013_spring",2013,1,105402.426760866,34107.5466903888,"post",2821.0206025463,0.0260666303954759,620.9664190843,0.0178805933074893,4978.03173955329
"North Stradbroke Island, Dunwich (Mitchell Cres.)","QLD",-27.4965,153.4064,2013-10-18,0,0,0,0,0,0,0,0,0,0,"spring","2013_spring",2013,1,105402.426760866,34107.5466903888,"post",2821.0206025463,0.0260666303954759,620.9664190843,0.0178805933074893,4978.03173955329
"North Stradbroke Island, Dunwich (Mitchell Cres.)","QLD",-27.4965,153.4064,2013-11-15,0,1300,0,1,0,1300,0,1,0,0,"spring","2013_spring",2013,1,105402.426760866,34107.5466903888,"post",2821.0206025463,0.0260666303954759,620.9664190843,0.0178805933074893,4978.03173955329
"North Stradbroke Island, Dunwich (Mitchell Cres.)","QLD",-27.4965,153.4064,2013-12-19,831,554,0,1,0,1385,1,1,0,0,"summer","2013_summer",2013,1,105402.426760866,34107.5466903888,"post",2821.0206025463,0.0260666303954759,620.9664190843,0.0178805933074893,4978.03173955329
"North Stradbroke Island, Dunwich (Mitchell Cres.)","QLD",-27.4965,153.4064,2014-01-17,0,500,0,1,0,500,0,1,0,0,"summer","2014_summer",2014,1,105402.426760866,34107.5466903888,"post",2821.0206025463,0.0260666303954759,620.9664190843,0.0178805933074893,4978.03173955329
"North Stradbroke Island, Dunwich (Mitchell Cres.)","QLD",-27.4965,153.4064,2014-02-21,0,0,0,0,0,0,0,0,0,0,"summer","2014_summer",2014,1,105402.426760866,34107.5466903888,"post",2821.0206025463,0.0260666303954759,620.9664190843,0.0178805933074893,4978.03173955329
"North Stradbroke Island, Dunwich (Mitchell Cres.)","QLD",-27.4965,153.4064,2013-04-19,2820,0,0,1,0,2820,1,0,0,0,"autumn","2013_autumn",2013,1,105402.426760866,34107.5466903888,"post",2821.0206025463,0.0260666303954759,620.9664190843,0.0178805933074893,4978.03173955329
"North Stradbroke Island, Point Lookout","QLD",-27.427014,153.527627,2013-03-15,0,200,3000,1,0,3200,0,1,1,0,"autumn","2013_autumn",2013,1,64302.3031629278,16061.1658287171,"post",2169.6632541892,0.0326402748577406,365.1600742189,0.0222301734652441,2676.416
"North Stradbroke Island, Point Lookout","QLD",-27.427014,153.527627,2013-04-19,2500,875,0,1,0,3375,1,1,0,0,"autumn","2013_autumn",2013,1,64302.3031629278,16061.1658287171,"post",2169.6632541892,0.0326402748577406,365.1600742189,0.0222301734652441,2676.416
"North Stradbroke Island, Point Lookout","QLD",-27.427014,153.527627,2013-06-20,2100,900,0,1,0,3000,1,1,0,0,"winter","2013_winter",2013,1,64302.3031629278,16061.1658287171,"post",2169.6632541892,0.0326402748577406,365.1600742189,0.0222301734652441,2676.416
"North Stradbroke Island, Point Lookout","QLD",-27.427014,153.527627,2013-07-20,1050,2450,0,1,0,3500,1,1,0,0,"winter","2013_winter",2013,1,64302.3031629278,16061.1658287171,"post",2169.6632541892,0.0326402748577406,365.1600742189,0.0222301734652441,2676.416
"North Stradbroke Island, Point Lookout","QLD",-27.427014,153.527627,2013-09-20,2400,600,0,1,0,3000,1,1,0,0,"spring","2013_spring",2013,1,64302.3031629278,16061.1658287171,"post",2169.6632541892,0.0326402748577406,365.1600742189,0.0222301734652441,2676.416
"North Stradbroke Island, Point Lookout","QLD",-27.427014,153.527627,2013-10-19,0,2400,0,1,0,2400,0,1,0,0,"spring","2013_spring",2013,1,64302.3031629278,16061.1658287171,"post",2169.6632541892,0.0326402748577406,365.1600742189,0.0222301734652441,2676.416
"North Stradbroke Island, Point Lookout","QLD",-27.427014,153.527627,2013-11-16,3690,410,0,1,0,4100,1,1,0,0,"spring","2013_spring",2013,1,64302.3031629278,16061.1658287171,"post",2169.6632541892,0.0326402748577406,365.1600742189,0.0222301734652441,2676.416
"North Stradbroke Island, Point Lookout","QLD",-27.427014,153.527627,2013-12-20,2500,0,0,1,0,2500,1,0,0,0,"summer","2013_summer",2013,1,64302.3031629278,16061.1658287171,"post",2169.6632541892,0.0326402748577406,365.1600742189,0.0222301734652441,2676.416
"North Stradbroke Island, Point Lookout","QLD",-27.427014,153.527627,2013-05-18,4900,2100,0,1,0,7000,1,1,0,0,"autumn","2013_autumn",2013,1,64302.3031629278,16061.1658287171,"post",2169.6632541892,0.0326402748577406,365.1600742189,0.0222301734652441,2676.416
"Northgate reserve","QLD",-27.398694,153.072987,2013-03-15,0,2000,0,1,0,2000,0,1,0,0,"autumn","2013_autumn",2013,1,233897.795993754,87222.8953719427,"post",10184.8349612743,0.0417269959825648,4090.62965532731,0.0447976316115896,3203.24835128343
"Northgate reserve","QLD",-27.398694,153.072987,2013-05-18,750,1750,0,1,0,2500,1,1,0,0,"autumn","2013_autumn",2013,1,233897.795993754,87222.8953719427,"post",10184.8349612743,0.0417269959825648,4090.62965532731,0.0447976316115896,3203.24835128343
"Northgate reserve","QLD",-27.398694,153.072987,2013-07-19,0,200,0,1,0,200,0,1,0,0,"winter","2013_winter",2013,1,233897.795993754,87222.8953719427,"post",10184.8349612743,0.0417269959825648,4090.62965532731,0.0447976316115896,3203.24835128343
"Northgate reserve","QLD",-27.398694,153.072987,2013-08-16,0,250,0,1,0,250,0,1,0,0,"winter","2013_winter",2013,1,233897.795993754,87222.8953719427,"post",10184.8349612743,0.0417269959825648,4090.62965532731,0.0447976316115896,3203.24835128343
"Northgate reserve","QLD",-27.398694,153.072987,2013-09-20,0,200,0,1,0,200,0,1,0,0,"spring","2013_spring",2013,1,233897.795993754,87222.8953719427,"post",10184.8349612743,0.0417269959825648,4090.62965532731,0.0447976316115896,3203.24835128343
"Northgate reserve","QLD",-27.398694,153.072987,2013-06-21,0,1200,0,1,0,1200,0,1,0,0,"winter","2013_winter",2013,1,233897.795993754,87222.8953719427,"post",10184.8349612743,0.0417269959825648,4090.62965532731,0.0447976316115896,3203.24835128343
"Northgate reserve","QLD",-27.398694,153.072987,2013-12-19,0,1000,0,1,0,1000,0,1,0,0,"summer","2013_summer",2013,1,233897.795993754,87222.8953719427,"post",10184.8349612743,0.0417269959825648,4090.62965532731,0.0447976316115896,3203.24835128343
"Northgate reserve","QLD",-27.398694,153.072987,2014-01-17,100,900,0,1,0,1000,1,1,0,0,"summer","2014_summer",2014,1,233897.795993754,87222.8953719427,"post",10184.8349612743,0.0417269959825648,4090.62965532731,0.0447976316115896,3203.24835128343
"Northgate reserve","QLD",-27.398694,153.072987,2014-02-21,0,700,100,1,0,800,0,1,1,0,"summer","2014_summer",2014,1,233897.795993754,87222.8953719427,"post",10184.8349612743,0.0417269959825648,4090.62965532731,0.0447976316115896,3203.24835128343
"Northgate reserve","QLD",-27.398694,153.072987,2013-10-18,0,1100,0,1,0,1100,0,1,0,0,"spring","2013_spring",2013,1,233897.795993754,87222.8953719427,"post",10184.8349612743,0.0417269959825648,4090.62965532731,0.0447976316115896,3203.24835128343
"Oakey - Campbell St","QLD",-27.43556,151.720408,2013-04-17,0,1500,100,1,0,1600,0,1,1,0,"autumn","2013_autumn",2013,1,85948.872735405,23635.764195202,"post",8028.627487275,0.0854313795137255,2702.922836868,0.102621775853023,7480
"Oakey - Campbell St","QLD",-27.43556,151.720408,2013-05-16,210,490,0,1,0,700,1,1,0,0,"autumn","2013_autumn",2013,1,85948.872735405,23635.764195202,"post",8028.627487275,0.0854313795137255,2702.922836868,0.102621775853023,7480
"Oakey - Campbell St","QLD",-27.43556,151.720408,2013-06-21,250,300,0,1,0,550,1,1,0,0,"winter","2013_winter",2013,1,85948.872735405,23635.764195202,"post",8028.627487275,0.0854313795137255,2702.922836868,0.102621775853023,7480
"Oakey - Campbell St","QLD",-27.43556,151.720408,2013-03-15,0,1000,4000,1,0,5000,0,1,1,0,"autumn","2013_autumn",2013,1,85948.872735405,23635.764195202,"post",8028.627487275,0.0854313795137255,2702.922836868,0.102621775853023,7480
"Oakey - Campbell St","QLD",-27.43556,151.720408,2013-08-16,200,450,0,1,0,650,1,1,0,0,"winter","2013_winter",2013,1,85948.872735405,23635.764195202,"post",8028.627487275,0.0854313795137255,2702.922836868,0.102621775853023,7480
